2,28,38,669
3,40,52,518
12,17,14,49
6,25,26,41
6,19,21,35
4,19,25,163
2,27,37,264
2,21,30,249
4,18,26,236
2,28,38,603
3,35,47,249
4,18,25,209
2,27,37,446
2,21,31,810
4,18,25,211
2,27,37,450
2,21,31,827
4,18,25,211
2,27,37,450
2,21,31,827
4,18,25,211
2,27,37,450
2,21,31,827
4,18,25,211
2,27,37,450
2,21,31,827
4,18,25,211
2,27,37,450
2,21,31,828
4,18,25,211
2,27,37,450
2,21,31,828
4,18,25,211
2,27,37,450
2,21,31,828
4,18,25,211
2,27,37,450
