65,7,2,301
50,14,3,599
53,9,2,761
66,7,2,309
51,14,3,781
52,10,2,1343
65,7,2,284
50,14,3,576
53,9,2,774
66,7,2,307
51,14,3,700
53,10,2,1027
66,7,2,308
51,14,3,702
53,10,2,1029
66,7,2,308
51,14,3,703
53,10,2,1032
66,7,2,309
51,14,3,703
53,10,2,1033
66,7,2,309
51,14,3,704
53,10,2,1034
66,7,2,309
51,14,3,705
53,10,2,1035
66,7,2,309
51,14,3,705
53,10,2,1037
66,7,2,309
51,14,3,705
